"ID";"RegioS";"Perioden";"GemiddeldeWOZWaardeVanWoningen_98"
"13875";"GM1740";"2008JJ00";"     258"
"13876";"GM1740";"2009JJ00";"     264"
"13877";"GM1740";"2010JJ00";"     265"
"13878";"GM1740";"2011JJ00";"     256"
"13879";"GM1740";"2012JJ00";"     249"
"13880";"GM1740";"2013JJ00";"     237"
"13881";"GM1740";"2014JJ00";"     220"
"13882";"GM1740";"2015JJ00";"     214"
"13883";"GM1740";"2016JJ00";"     213"
"13884";"GM1740";"2017JJ00";"     224"
"13885";"GM1740";"2018JJ00";"     232"
"13886";"GM1740";"2019JJ00";"     247"
"13887";"GM1740";"2020JJ00";"     261"
"13888";"GM1740";"2021JJ00";"     283"
"13889";"GM1740";"2022JJ00";"     309"
"13890";"GM1740";"2023JJ00";"     355"
"13891";"GM0426";"1995JJ00";"       ."
"13892";"GM0426";"1996JJ00";"       ."
"13893";"GM0426";"1997JJ00";"     133"
"13894";"GM0426";"1998JJ00";"     133"
"13895";"GM0426";"1999JJ00";"     133"
"13896";"GM0426";"2000JJ00";"     134"
"13897";"GM0426";"2001JJ00";"     196"
"13898";"GM0426";"2002JJ00";""
"13899";"GM0426";"2003JJ00";""
"13900";"GM0426";"2004JJ00";""
"13901";"GM0426";"2005JJ00";""
"13902";"GM0426";"2006JJ00";""
"13903";"GM0426";"2007JJ00";""
"13904";"GM0426";"2008JJ00";""
"13905";"GM0426";"2009JJ00";""
"13906";"GM0426";"2010JJ00";""
"13907";"GM0426";"2011JJ00";""
"13908";"GM0426";"2012JJ00";""
"13909";"GM0426";"2013JJ00";""
"13910";"GM0426";"2014JJ00";""
"13911";"GM0426";"2015JJ00";""
"13912";"GM0426";"2016JJ00";""
"13913";"GM0426";"2017JJ00";""
"13914";"GM0426";"2018JJ00";""
"13915";"GM0426";"2019JJ00";""
"13916";"GM0426";"2020JJ00";""
"13917";"GM0426";"2021JJ00";""
"13918";"GM0426";"2022JJ00";""
"13919";"GM0426";"2023JJ00";""
"13920";"GM0643";"1995JJ00";"       ."
"13921";"GM0643";"1996JJ00";"       ."
"13922";"GM0643";"1997JJ00";"      77"
"13923";"GM0643";"1998JJ00";"      77"
"13924";"GM0643";"1999JJ00";"      78"
"13925";"GM0643";"2000JJ00";"      78"
"13926";"GM0643";"2001JJ00";"     145"
"13927";"GM0643";"2002JJ00";"     146"
"13928";"GM0643";"2003JJ00";"     146"
"13929";"GM0643";"2004JJ00";"     146"
"13930";"GM0643";"2005JJ00";"     212"
"13931";"GM0643";"2006JJ00";"     212"
"13932";"GM0643";"2007JJ00";"     236"
"13933";"GM0643";"2008JJ00";"     251"
"13934";"GM0643";"2009JJ00";"     258"
"13935";"GM0643";"2010JJ00";"     258"
"13936";"GM0643";"2011JJ00";"     243"
"13937";"GM0643";"2012JJ00";"     242"
"13938";"GM0643";"2013JJ00";"     236"
"13939";"GM0643";"2014JJ00";"     218"
"13940";"GM0643";"2015JJ00";""
"13941";"GM0643";"2016JJ00";""
"13942";"GM0643";"2017JJ00";""
"13943";"GM0643";"2018JJ00";""
"13944";"GM0643";"2019JJ00";""
"13945";"GM0643";"2020JJ00";""
"13946";"GM0643";"2021JJ00";""
"13947";"GM0643";"2022JJ00";""
"13948";"GM0643";"2023JJ00";""
"13949";"GM0946";"1995JJ00";"       ."
"13950";"GM0946";"1996JJ00";"       ."
"13951";"GM0946";"1997JJ00";"     104"
"13952";"GM0946";"1998JJ00";"     103"
"13953";"GM0946";"1999JJ00";"     105"
"13954";"GM0946";"2000JJ00";"     105"
"13955";"GM0946";"2001JJ00";"     167"
"13956";"GM0946";"2002JJ00";"     167"
"13957";"GM0946";"2003JJ00";"     168"
"13958";"GM0946";"2004JJ00";"     168"
"13959";"GM0946";"2005JJ00";"     225"
"13960";"GM0946";"2006JJ00";"     227"
"13961";"GM0946";"2007JJ00";"     243"
"13962";"GM0946";"2008JJ00";"     255"
"13963";"GM0946";"2009JJ00";"     264"
"13964";"GM0946";"2010JJ00";"     267"
"13965";"GM0946";"2011JJ00";"     258"
"13966";"GM0946";"2012JJ00";"     249"
"13967";"GM0946";"2013JJ00";"     241"
"13968";"GM0946";"2014JJ00";"     237"
"13969";"GM0946";"2015JJ00";"     228"
"13970";"GM0946";"2016JJ00";"     233"
"13971";"GM0946";"2017JJ00";"     236"
"13972";"GM0946";"2018JJ00";"     247"
"13973";"GM0946";"2019JJ00";"     277"
"13974";"GM0946";"2020JJ00";"     295"
"13975";"GM0946";"2021JJ00";"     303"
"13976";"GM0946";"2022JJ00";"     315"
"13977";"GM0946";"2023JJ00";"     372"
"13978";"GM0266";"1995JJ00";"       ."
"13979";"GM0266";"1996JJ00";"       ."
"13980";"GM0266";"1997JJ00";"      71"
"13981";"GM0266";"1998JJ00";"      71"
"13982";"GM0266";"1999JJ00";"      72"
"13983";"GM0266";"2000JJ00";"      73"
"13984";"GM0266";"2001JJ00";"     131"
"13985";"GM0266";"2002JJ00";"     131"
"13986";"GM0266";"2003JJ00";"     132"
"13987";"GM0266";"2004JJ00";"     132"
"13988";"GM0266";"2005JJ00";""
"13989";"GM0266";"2006JJ00";""
"13990";"GM0266";"2007JJ00";""
"13991";"GM0266";"2008JJ00";""
"13992";"GM0266";"2009JJ00";""
"13993";"GM0266";"2010JJ00";""
"13994";"GM0266";"2011JJ00";""
"13995";"GM0266";"2012JJ00";""
"13996";"GM0266";"2013JJ00";""
"13997";"GM0266";"2014JJ00";""
"13998";"GM0266";"2015JJ00";""
"13999";"GM0266";"2016JJ00";""
"14000";"GM0266";"2017JJ00";""
"14001";"GM0266";"2018JJ00";""
"14002";"GM0266";"2019JJ00";""
"14003";"GM0266";"2020JJ00";""
"14004";"GM0266";"2021JJ00";""
"14005";"GM0266";"2022JJ00";""
"14006";"GM0266";"2023JJ00";""
"14007";"GM0304";"1995JJ00";"       ."
"14008";"GM0304";"1996JJ00";"       ."
"14009";"GM0304";"1997JJ00";"     105"
"14010";"GM0304";"1998JJ00";"     105"
"14011";"GM0304";"1999JJ00";"     105"
"14012";"GM0304";"2000JJ00";"     105"
"14013";"GM0304";"2001JJ00";"     165"
"14014";"GM0304";"2002JJ00";"     166"
"14015";"GM0304";"2003JJ00";"     166"
"14016";"GM0304";"2004JJ00";"     166"
"14017";"GM0304";"2005JJ00";"     260"
"14018";"GM0304";"2006JJ00";"     259"
"14019";"GM0304";"2007JJ00";"     273"
"14020";"GM0304";"2008JJ00";"     300"
"14021";"GM0304";"2009JJ00";"     308"
"14022";"GM0304";"2010JJ00";"     312"
"14023";"GM0304";"2011JJ00";"     308"
"14024";"GM0304";"2012JJ00";"     300"
"14025";"GM0304";"2013JJ00";"     290"
"14026";"GM0304";"2014JJ00";"     271"
"14027";"GM0304";"2015JJ00";"     260"
"14028";"GM0304";"2016JJ00";"     257"
"14029";"GM0304";"2017JJ00";"     260"
"14030";"GM0304";"2018JJ00";"     261"
"14031";"GM0304";"2019JJ00";""
"14032";"GM0304";"2020JJ00";""
"14033";"GM0304";"2021JJ00";""
"14034";"GM0304";"2022JJ00";""
"14035";"GM0304";"2023JJ00";""
"14036";"GM0412";"1995JJ00";"       ."
"14037";"GM0412";"1996JJ00";"       ."
"14038";"GM0412";"1997JJ00";"      78"
"14039";"GM0412";"1998JJ00";"      79"
"14040";"GM0412";"1999JJ00";"      79"
"14041";"GM0412";"2000JJ00";"      79"
"14042";"GM0412";"2001JJ00";"     141"
"14043";"GM0412";"2002JJ00";"     141"
"14044";"GM0412";"2003JJ00";"     141"
"14045";"GM0412";"2004JJ00";"     142"
"14046";"GM0412";"2005JJ00";"     225"
"14047";"GM0412";"2006JJ00";"     223"
"14048";"GM0412";"2007JJ00";"     242"
"14049";"GM0412";"2008JJ00";"     261"
"14050";"GM0412";"2009JJ00";"     270"
"14051";"GM0412";"2010JJ00";"     273"
"14052";"GM0412";"2011JJ00";"     270"
"14053";"GM0412";"2012JJ00";""
"14054";"GM0412";"2013JJ00";""
"14055";"GM0412";"2014JJ00";""
"14056";"GM0412";"2015JJ00";""
"14057";"GM0412";"2016JJ00";""
"14058";"GM0412";"2017JJ00";""
"14059";"GM0412";"2018JJ00";""
"14060";"GM0412";"2019JJ00";""
"14061";"GM0412";"2020JJ00";""
"14062";"GM0412";"2021JJ00";""
"14063";"GM0412";"2022JJ00";""
"14064";"GM0412";"2023JJ00";""
"14065";"GM0356";"1995JJ00";"       ."
"14066";"GM0356";"1996JJ00";"       ."
"14067";"GM0356";"1997JJ00";"      78"
"14068";"GM0356";"1998JJ00";"      79"
"14069";"GM0356";"1999JJ00";"      80"
"14070";"GM0356";"2000JJ00";"      81"
"14071";"GM0356";"2001JJ00";"     139"
"14072";"GM0356";"2002JJ00";"     139"
"14073";"GM0356";"2003JJ00";"     139"
"14074";"GM0356";"2004JJ00";"     139"
"14075";"GM0356";"2005JJ00";"     194"
"14076";"GM0356";"2006JJ00";"     194"
"14077";"GM0356";"2007JJ00";"     207"
"14078";"GM0356";"2008JJ00";"     222"
"14079";"GM0356";"2009JJ00";"     232"
"14080";"GM0356";"2010JJ00";"     233"
"14081";"GM0356";"2011JJ00";"     228"
"14082";"GM0356";"2012JJ00";"     224"
"14083";"GM0356";"2013JJ00";"     218"
"14084";"GM0356";"2014JJ00";"     206"
"14085";"GM0356";"2015JJ00";"     197"
"14086";"GM0356";"2016JJ00";"     197"
"14087";"GM0356";"2017JJ00";"     202"
"14088";"GM0356";"2018JJ00";"     214"
"14089";"GM0356";"2019JJ00";"     235"
"14090";"GM0356";"2020JJ00";"     252"
"14091";"GM0356";"2021JJ00";"     269"
"14092";"GM0356";"2022JJ00";"     292"
"14093";"GM0356";"2023JJ00";"     349"
"14094";"GM0567";"1995JJ00";"       ."
"14095";"GM0567";"1996JJ00";"       ."
"14096";"GM0567";"1997JJ00";"     101"
"14097";"GM0567";"1998JJ00";"     102"
"14098";"GM0567";"1999JJ00";"     103"
"14099";"GM0567";"2000JJ00";"     103"
"14100";"GM0567";"2001JJ00";"     149"
"14101";"GM0567";"2002JJ00";"     151"
"14102";"GM0567";"2003JJ00";"     151"
"14103";"GM0567";"2004JJ00";"     152"
"14104";"GM0567";"2005JJ00";"     228"
"14105";"GM0567";"2006JJ00";"     228"
"14106";"GM0567";"2007JJ00";"     241"
"14107";"GM0567";"2008JJ00";"     255"
"14108";"GM0567";"2009JJ00";"     264"
"14109";"GM0567";"2010JJ00";""
"14110";"GM0567";"2011JJ00";""
"14111";"GM0567";"2012JJ00";""
"14112";"GM0567";"2013JJ00";""
"14113";"GM0567";"2014JJ00";""
"14114";"GM0567";"2015JJ00";""
"14115";"GM0567";"2016JJ00";""
"14116";"GM0567";"2017JJ00";""
"14117";"GM0567";"2018JJ00";""
"14118";"GM0567";"2019JJ00";""
"14119";"GM0567";"2020JJ00";""
"14120";"GM0567";"2021JJ00";""
"14121";"GM0567";"2022JJ00";""
"14122";"GM0567";"2023JJ00";""
"14123";"GM0817";"1995JJ00";"       ."
"14124";"GM0817";"1996JJ00";"       ."
"14125";"GM0817";"1997JJ00";""
"14126";"GM0817";"1998JJ00";""
"14127";"GM0817";"1999JJ00";""
"14128";"GM0817";"2000JJ00";""
"14129";"GM0817";"2001JJ00";""
"14130";"GM0817";"2002JJ00";""
"14131";"GM0817";"2003JJ00";""
"14132";"GM0817";"2004JJ00";""
"14133";"GM0817";"2005JJ00";""
"14134";"GM0817";"2006JJ00";""
"14135";"GM0817";"2007JJ00";""
"14136";"GM0817";"2008JJ00";""
"14137";"GM0817";"2009JJ00";""
"14138";"GM0817";"2010JJ00";""
"14139";"GM0817";"2011JJ00";""
"14140";"GM0817";"2012JJ00";""
"14141";"GM0817";"2013JJ00";""
"14142";"GM0817";"2014JJ00";""
"14143";"GM0817";"2015JJ00";""
"14144";"GM0817";"2016JJ00";""
"14145";"GM0817";"2017JJ00";""
"14146";"GM0817";"2018JJ00";""
"14147";"GM0817";"2019JJ00";""
"14148";"GM0817";"2020JJ00";""
"14149";"GM0817";"2021JJ00";""
"14150";"GM0817";"2022JJ00";""
"14151";"GM0817";"2023JJ00";""
"14152";"GM0569";"1995JJ00";"       ."
"14153";"GM0569";"1996JJ00";"       ."
"14154";"GM0569";"1997JJ00";"     103"
"14155";"GM0569";"1998JJ00";"     104"
"14156";"GM0569";"1999JJ00";"     105"
"14157";"GM0569";"2000JJ00";"     105"
"14158";"GM0569";"2001JJ00";"     199"
"14159";"GM0569";"2002JJ00";"     200"
"14160";"GM0569";"2003JJ00";"     200"
"14161";"GM0569";"2004JJ00";"     200"
"14162";"GM0569";"2005JJ00";"     276"
"14163";"GM0569";"2006JJ00";"     277"
"14164";"GM0569";"2007JJ00";"     290"
"14165";"GM0569";"2008JJ00";"     310"
"14166";"GM0569";"2009JJ00";"     315"
"14167";"GM0569";"2010JJ00";"     320"
"14168";"GM0569";"2011JJ00";"     312"
"14169";"GM0569";"2012JJ00";"     306"
"14170";"GM0569";"2013JJ00";"     290"
"14171";"GM0569";"2014JJ00";"     277"
"14172";"GM0569";"2015JJ00";"     266"
"14173";"GM0569";"2016JJ00";"     269"
"14174";"GM0569";"2017JJ00";"     274"
"14175";"GM0569";"2018JJ00";"     282"
"14176";"GM0569";"2019JJ00";"     302"
"14177";"GM0569";"2020JJ00";"     324"
"14178";"GM0569";"2021JJ00";"     344"
"14179";"GM0569";"2022JJ00";"     378"
"14180";"GM0569";"2023JJ00";"     447"
"14181";"GM0571";"1995JJ00";"       ."
"14182";"GM0571";"1996JJ00";"       ."
"14183";"GM0571";"1997JJ00";"      71"
"14184";"GM0571";"1998JJ00";"      71"
"14185";"GM0571";"1999JJ00";"      71"
"14186";"GM0571";"2000JJ00";"      72"
"14187";"GM0571";"2001JJ00";"     125"
"14188";"GM0571";"2002JJ00";"     126"
"14189";"GM0571";"2003JJ00";"     126"
"14190";"GM0571";"2004JJ00";"     128"
"14191";"GM0571";"2005JJ00";"     189"
"14192";"GM0571";"2006JJ00";"     191"
"14193";"GM0571";"2007JJ00";"     209"
"14194";"GM0571";"2008JJ00";"     226"
"14195";"GM0571";"2009JJ00";"     235"
"14196";"GM0571";"2010JJ00";"     232"
"14197";"GM0571";"2011JJ00";"     224"
"14198";"GM0571";"2012JJ00";"     220"
"14199";"GM0571";"2013JJ00";""
"14200";"GM0571";"2014JJ00";""
"14201";"GM0571";"2015JJ00";""
"14202";"GM0571";"2016JJ00";""
"14203";"GM0571";"2017JJ00";""
"14204";"GM0571";"2018JJ00";""
"14205";"GM0571";"2019JJ00";""
"14206";"GM0571";"2020JJ00";""
"14207";"GM0571";"2021JJ00";""
"14208";"GM0571";"2022JJ00";""
"14209";"GM0571";"2023JJ00";""
"14210";"GM0170";"1995JJ00";"       ."
"14211";"GM0170";"1996JJ00";"       ."
"14212";"GM0170";"1997JJ00";"      86"
"14213";"GM0170";"1998JJ00";"      85"
"14214";"GM0170";"1999JJ00";"      86"
"14215";"GM0170";"2000JJ00";"      86"
"14216";"GM0170";"2001JJ00";""
"14217";"GM0170";"2002JJ00";""
"14218";"GM0170";"2003JJ00";""
"14219";"GM0170";"2004JJ00";""
"14220";"GM0170";"2005JJ00";""
"14221";"GM0170";"2006JJ00";""
"14222";"GM0170";"2007JJ00";""
"14223";"GM0170";"2008JJ00";""
"14224";"GM0170";"2009JJ00";""
"14225";"GM0170";"2010JJ00";""
"14226";"GM0170";"2011JJ00";""
"14227";"GM0170";"2012JJ00";""
"14228";"GM0170";"2013JJ00";""
"14229";"GM0170";"2014JJ00";""
"14230";"GM0170";"2015JJ00";""
"14231";"GM0170";"2016JJ00";""
"14232";"GM0170";"2017JJ00";""
"14233";"GM0170";"2018JJ00";""
"14234";"GM0170";"2019JJ00";""
"14235";"GM0170";"2020JJ00";""
"14236";"GM0170";"2021JJ00";""
"14237";"GM0170";"2022JJ00";""
"14238";"GM0170";"2023JJ00";""
"14239";"GM0818";"1995JJ00";"       ."
"14240";"GM0818";"1996JJ00";"       ."
"14241";"GM0818";"1997JJ00";""
"14242";"GM0818";"1998JJ00";""
"14243";"GM0818";"1999JJ00";""
"14244";"GM0818";"2000JJ00";""
"14245";"GM0818";"2001JJ00";""
"14246";"GM0818";"2002JJ00";""
"14247";"GM0818";"2003JJ00";""
"14248";"GM0818";"2004JJ00";""
"14249";"GM0818";"2005JJ00";""
"14250";"GM0818";"2006JJ00";""
"14251";"GM0818";"2007JJ00";""
"14252";"GM0818";"2008JJ00";""
"14253";"GM0818";"2009JJ00";""
"14254";"GM0818";"2010JJ00";""
"14255";"GM0818";"2011JJ00";""
"14256";"GM0818";"2012JJ00";""
"14257";"GM0818";"2013JJ00";""
"14258";"GM0818";"2014JJ00";""
"14259";"GM0818";"2015JJ00";""
"14260";"GM0818";"2016JJ00";""
"14261";"GM0818";"2017JJ00";""
"14262";"GM0818";"2018JJ00";""
"14263";"GM0818";"2019JJ00";""
"14264";"GM0818";"2020JJ00";""
"14265";"GM0818";"2021JJ00";""
"14266";"GM0818";"2022JJ00";""
"14267";"GM0818";"2023JJ00";""
"14268";"GM0104";"1995JJ00";"       ."
"14269";"GM0104";"1996JJ00";"       ."
"14270";"GM0104";"1997JJ00";"      55"
"14271";"GM0104";"1998JJ00";"      57"
"14272";"GM0104";"1999JJ00";"      59"
"14273";"GM0104";"2000JJ00";"      60"
"14274";"GM0104";"2001JJ00";"     108"
"14275";"GM0104";"2002JJ00";"     109"
"14276";"GM0104";"2003JJ00";"     109"
"14277";"GM0104";"2004JJ00";"     110"
"14278";"GM0104";"2005JJ00";"     174"
"14279";"GM0104";"2006JJ00";"     174"
"14280";"GM0104";"2007JJ00";"     186"
"14281";"GM0104";"2008JJ00";"     197"
"14282";"GM0104";"2009JJ00";"     204"
"14283";"GM0104";"2010JJ00";"     205"
"14284";"GM0104";"2011JJ00";""
"14285";"GM0104";"2012JJ00";""
"14286";"GM0104";"2013JJ00";""
"14287";"GM0104";"2014JJ00";""
"14288";"GM0104";"2015JJ00";""
"14289";"GM0104";"2016JJ00";""
"14290";"GM0104";"2017JJ00";""
"14291";"GM0104";"2018JJ00";""
"14292";"GM0104";"2019JJ00";""
"14293";"GM0104";"2020JJ00";""
"14294";"GM0104";"2021JJ00";""
"14295";"GM0104";"2022JJ00";""
"14296";"GM0104";"2023JJ00";""
"14297";"GM0121";"1995JJ00";"       ."
"14298";"GM0121";"1996JJ00";"       ."
"14299";"GM0121";"1997JJ00";"      80"
"14300";"GM0121";"1998JJ00";""
"14301";"GM0121";"1999JJ00";""
"14302";"GM0121";"2000JJ00";""
"14303";"GM0121";"2001JJ00";""
"14304";"GM0121";"2002JJ00";""
"14305";"GM0121";"2003JJ00";""
"14306";"GM0121";"2004JJ00";""
"14307";"GM0121";"2005JJ00";""
"14308";"GM0121";"2006JJ00";""
"14309";"GM0121";"2007JJ00";""
"14310";"GM0121";"2008JJ00";""
"14311";"GM0121";"2009JJ00";""
"14312";"GM0121";"2010JJ00";""
"14313";"GM0121";"2011JJ00";""
"14314";"GM0121";"2012JJ00";""
"14315";"GM0121";"2013JJ00";""
"14316";"GM0121";"2014JJ00";""
"14317";"GM0121";"2015JJ00";""
"14318";"GM0121";"2016JJ00";""
"14319";"GM0121";"2017JJ00";""
"14320";"GM0121";"2018JJ00";""
"14321";"GM0121";"2019JJ00";""
"14322";"GM0121";"2020JJ00";""
"14323";"GM0121";"2021JJ00";""
"14324";"GM0121";"2022JJ00";""
"14325";"GM0121";"2023JJ00";""
"14326";"GM0267";"1995JJ00";"       ."
"14327";"GM0267";"1996JJ00";"       ."
"14328";"GM0267";"1997JJ00";"      91"
"14329";"GM0267";"1998JJ00";"      91"
"14330";"GM0267";"1999JJ00";"      92"
"14331";"GM0267";"2000JJ00";"     101"
"14332";"GM0267";"2001JJ00";"     170"
"14333";"GM0267";"2002JJ00";"     171"
"14334";"GM0267";"2003JJ00";"     170"
"14335";"GM0267";"2004JJ00";"     171"
"14336";"GM0267";"2005JJ00";"     254"
"14337";"GM0267";"2006JJ00";"     256"
"14338";"GM0267";"2007JJ00";"     271"
"14339";"GM0267";"2008JJ00";"     285"
"14340";"GM0267";"2009JJ00";"     292"
"14341";"GM0267";"2010JJ00";"     302"
"14342";"GM0267";"2011JJ00";"     298"
"14343";"GM0267";"2012JJ00";"     287"
"14344";"GM0267";"2013JJ00";"     281"
"14345";"GM0267";"2014JJ00";"     263"
"14346";"GM0267";"2015JJ00";"     260"
"14347";"GM0267";"2016JJ00";"     261"
"14348";"GM0267";"2017JJ00";"     268"
"14349";"GM0267";"2018JJ00";"     285"
"14350";"GM0267";"2019JJ00";"     312"
"14351";"GM0267";"2020JJ00";"     333"
"14352";"GM0267";"2021JJ00";"     357"
"14353";"GM0267";"2022JJ00";"     387"
"14354";"GM0267";"2023JJ00";"     443"
"14355";"GM0268";"1995JJ00";"       ."
"14356";"GM0268";"1996JJ00";"       ."
"14357";"GM0268";"1997JJ00";"      69"
"14358";"GM0268";"1998JJ00";"      70"
"14359";"GM0268";"1999JJ00";"      70"
"14360";"GM0268";"2000JJ00";"      70"
"14361";"GM0268";"2001JJ00";"     121"
"14362";"GM0268";"2002JJ00";"     121"
"14363";"GM0268";"2003JJ00";"     121"
"14364";"GM0268";"2004JJ00";"     122"
"14365";"GM0268";"2005JJ00";"     183"
"14366";"GM0268";"2006JJ00";"     184"
"14367";"GM0268";"2007JJ00";"     201"
"14368";"GM0268";"2008JJ00";"     214"
"14369";"GM0268";"2009JJ00";"     221"
"14370";"GM0268";"2010JJ00";"     222"
"14371";"GM0268";"2011JJ00";"     216"
"14372";"GM0268";"2012JJ00";"     209"
"14373";"GM0268";"2013JJ00";"     201"
"14374";"GM0268";"2014JJ00";"     191"
"14375";"GM0268";"2015JJ00";"     185"
"14376";"GM0268";"2016JJ00";"     188"
"14377";"GM0268";"2017JJ00";"     194"
"14378";"GM0268";"2018JJ00";"     205"
"14379";"GM0268";"2019JJ00";"     234"
"14380";"GM0268";"2020JJ00";"     252"
"14381";"GM0268";"2021JJ00";"     273"
"14382";"GM0268";"2022JJ00";"     308"
"14383";"GM0268";"2023JJ00";"     362"
"14384";"GM1930";"1995JJ00";""
"14385";"GM1930";"1996JJ00";""
"14386";"GM1930";"1997JJ00";""
"14387";"GM1930";"1998JJ00";""
"14388";"GM1930";"1999JJ00";""
"14389";"GM1930";"2000JJ00";""
"14390";"GM1930";"2001JJ00";""
"14391";"GM1930";"2002JJ00";""
"14392";"GM1930";"2003JJ00";""
"14393";"GM1930";"2004JJ00";""
"14394";"GM1930";"2005JJ00";""
"14395";"GM1930";"2006JJ00";""
"14396";"GM1930";"2007JJ00";""
"14397";"GM1930";"2008JJ00";""
"14398";"GM1930";"2009JJ00";""
"14399";"GM1930";"2010JJ00";""
"14400";"GM1930";"2011JJ00";""
"14401";"GM1930";"2012JJ00";""
"14402";"GM1930";"2013JJ00";""
"14403";"GM1930";"2014JJ00";""
"14404";"GM1930";"2015JJ00";"     162"
"14405";"GM1930";"2016JJ00";"     164"
"14406";"GM1930";"2017JJ00";"     167"
"14407";"GM1930";"2018JJ00";"     173"
"14408";"GM1930";"2019JJ00";"     186"
"14409";"GM1930";"2020JJ00";"     204"
"14410";"GM1930";"2021JJ00";"     218"
"14411";"GM1930";"2022JJ00";"     242"
"14412";"GM1930";"2023JJ00";"     279"
"14413";"GM1970";"1995JJ00";""
"14414";"GM1970";"1996JJ00";""
"14415";"GM1970";"1997JJ00";""
"14416";"GM1970";"1998JJ00";""
"14417";"GM1970";"1999JJ00";""
"14418";"GM1970";"2000JJ00";""
"14419";"GM1970";"2001JJ00";""
"14420";"GM1970";"2002JJ00";""
"14421";"GM1970";"2003JJ00";""
"14422";"GM1970";"2004JJ00";""
"14423";"GM1970";"2005JJ00";""
"14424";"GM1970";"2006JJ00";""
"14425";"GM1970";"2007JJ00";""
"14426";"GM1970";"2008JJ00";""
"14427";"GM1970";"2009JJ00";""
"14428";"GM1970";"2010JJ00";""
"14429";"GM1970";"2011JJ00";""
"14430";"GM1970";"2012JJ00";""
"14431";"GM1970";"2013JJ00";""
"14432";"GM1970";"2014JJ00";""
"14433";"GM1970";"2015JJ00";""
"14434";"GM1970";"2016JJ00";""
"14435";"GM1970";"2017JJ00";""
"14436";"GM1970";"2018JJ00";""
"14437";"GM1970";"2019JJ00";"     171"
"14438";"GM1970";"2020JJ00";"     178"
"14439";"GM1970";"2021JJ00";"     194"
"14440";"GM1970";"2022JJ00";"     232"
"14441";"GM1970";"2023JJ00";"     271"
"14442";"GM1695";"1995JJ00";"       ."
"14443";"GM1695";"1996JJ00";"       ."
"14444";"GM1695";"1997JJ00";"      72"
"14445";"GM1695";"1998JJ00";"      72"
"14446";"GM1695";"1999JJ00";"      72"
"14447";"GM1695";"2000JJ00";"      73"
"14448";"GM1695";"2001JJ00";"     107"
"14449";"GM1695";"2002JJ00";"     108"
"14450";"GM1695";"2003JJ00";"     109"
"14451";"GM1695";"2004JJ00";"     110"
"14452";"GM1695";"2005JJ00";"     165"
"14453";"GM1695";"2006JJ00";"     167"
"14454";"GM1695";"2007JJ00";"     199"
"14455";"GM1695";"2008JJ00";"     213"
"14456";"GM1695";"2009JJ00";"     218"
"14457";"GM1695";"2010JJ00";"     216"
"14458";"GM1695";"2011JJ00";"     210"
"14459";"GM1695";"2012JJ00";"     207"
"14460";"GM1695";"2013JJ00";"     200"
"14461";"GM1695";"2014JJ00";"     196"
"14462";"GM1695";"2015JJ00";"     190"
"14463";"GM1695";"2016JJ00";"     187"
"14464";"GM1695";"2017JJ00";"     194"
